row ID	feature_group	mz	annotated	max_area	clique_id	MS2_isf_id	rt	rt_group	annotated_grp
626	152	292.10276	has MS2	27580000	139974_4	10	1.2783	77	filtered
627	152	324.09261	has MS2	3702000	139988_3	10	1.2783	77	filtered
628	-628	219.09756	chimeric MS2	2940000	-628	-628	1.2551	75	Unannotated
629	152	289.15071	chimeric MS2	4174000	139989_5	-629	1.2898	77	Unannotated
630	152	170.03358	chimeric MS2	1753000	-630	-630	1.2936	78	filtered
631	152	293.10609	chimeric MS2	3086000	139972_3	10	1.2783	77	filtered
632	-632	349.13553	chimeric MS2	1649000	-632	10	1.2936	78	redundant
633	152	244.16561	chimeric MS2	9640000	139990_3	10	1.2886	77	redundant
634	152	326.95545	has MS2	2446000	139991_4	102	1.2783	77	filtered
635	152	279.11873	has MS2	11620000	139991_4	10	1.2886	77	filtered
636	152	342.13962	has MS2	10970000	139993_3	10	1.2886	77	redundant
637	152	236.11288	has MS2	2590000	139979_4	10	1.2936	78	filtered
638	152	274.14786	no	1676000	-638	-638	1.2848	77	filtered
639	152	379.03143	chimeric MS2	2197000	-639	102	1.2886	77	filtered
640	-640	231.09757	chimeric MS2	2769000	-640	-640	1.3154	79	filtered
641	152	479.04748	chimeric MS2	1883000	139989_5	-641	1.2898	77	Unannotated
642	152	360.15016	yes	5545000	140001_7	-642	1.3004	78	annotated
643	152	343.1429	has MS2	1644000	-643	10	1.2848	77	filtered
644	-644	198.0761	chimeric MS2	1685000	-644	10	1.2936	78	filtered
645	-645	243.09759	chimeric MS2	1871000	-645	10	1.2936	78	redundant
646	152	297.07518	has MS2	7870000	140002_4	-646	1.2898	77	Unannotated
647	152	226.07104	chimeric MS2	2449000	140011_7	10	1.2886	77	redundant
648	152	258.09726	chimeric MS2	2164000	139989_5	-648	1.2898	77	filtered
649	-649	218.10232	chimeric MS2	1484000	-649	10	1.3004	78	filtered
650	-650	288.10787	chimeric MS2	1219000	-650	10	1.2898	77	filtered
651	152	191.0315	chimeric MS2	2230000	140013_9	-651	1.2886	77	filtered
652	152	228.97847	chimeric MS2	8090000	140026_9	102	1.2886	77	filtered
653	152	325.16062	chimeric MS2	1566000	139991_4	10	1.2886	77	redundant
654	152	222.09723	yes	27180000	-654	10	1.2789	77	filtered
655	152	310.11333	yes	37930000	-655	10	1.2735	76	annotated
656	152	243.1452	chimeric MS2	4705000	140032_4	-656	1.2951	78	Unannotated
657	152	149.0267	has MS2	6217000	140048_9	-657	1.2886	77	Unannotated
658	152	365.10556	has MS2	6182000	140050_5	-658	1.2898	77	annotated
659	152	213.00092	has MS2	4785000	140044_10	10	1.2886	77	filtered
660	152	167.05658	chimeric MS2	5018000	140048_9	-660	1.2936	78	filtered
661	152	168.04903	has MS2	4122000	140048_9	-661	1.2936	78	filtered
662	-662	266.06529	chimeric MS2	1623000	-662	10	1.2936	78	filtered
663	152	325.11304	chimeric MS2	1655000	140053_4	-663	1.2951	78	filtered
664	-664	262.10337	chimeric MS2	2661000	-664	10	1.2898	77	annotated
665	152	244.95083	chimeric MS2	3347000	140052_8	10	1.2936	78	filtered
666	152	176.0747	chimeric MS2	2243000	140053_4	-666	1.2898	77	filtered
667	152	146.08118	yes	16300000	140053_4	10	1.2951	78	filtered
668	152	104.07054	chimeric MS2	11300000	140053_4	10	1.2951	78	redundant
669	152	166.05323	yes	87850000	140055_6	-669	1.2936	78	annotated
670	152	187.05448	chimeric MS2	3465000	140068_5	10	1.2936	78	redundant
671	152	175.07133	has MS2	33140000	140069_7	10	1.2951	78	annotated
672	-672	208.11796	chimeric MS2	1176000	-672	10	1.2898	77	filtered
673	152	244.08193	chimeric MS2	6208000	140041_8	10	1.2936	78	annotated
674	-674	157.06078	chimeric MS2	1848000	-674	10	1.2951	78	filtered
675	152	263.09549	chimeric MS2	4450000	140070_7	10	1.2936	78	filtered
676	152	262.09217	has MS2	39190000	140075_6	10	1.2936	78	annotated
677	152	281.10609	has MS2	7604000	140075_6	-677	1.2936	78	filtered
678	152	133.04204	chimeric MS2	1278000	-678	-678	1.2886	77	filtered
679	152	321.02586	chimeric MS2	3844000	140068_5	-679	1.2936	78	filtered
680	152	216.05724	chimeric MS2	1214000	140014_3	103	1.2836	77	filtered
681	152	223.10056	chimeric MS2	2495000	-681	10	1.3202	79	filtered
682	152	280.10274	has MS2	66390000	140074_7	-682	1.2936	78	Unannotated
683	152	141.03082	has MS2	5628000	140074_7	103	1.2936	78	Unannotated
684	152	347.18145	chimeric MS2	1725000	-684	-684	1.3004	78	filtered
686	-686	206.06594	chimeric MS2	1496000	-686	-686	1.2936	78	filtered
687	152	115.03652	chimeric MS2	8678000	140087_4	-687	1.2936	78	Unannotated
688	152	237.06249	chimeric MS2	3217000	140090_3	-688	1.3004	78	annotated
689	-689	345.16574	has MS2	1696000	-689	10	1.3004	78	redundant
690	-690	242.99412	chimeric MS2	1838000	-690	-690	1.3054	78	filtered
691	152	112.02802	has MS2	22130000	140097_5	-691	1.2989	78	Unannotated
692	-692	378.17599	has MS2	1755000	-692	-692	1.2951	78	filtered
693	152	158.05175	chimeric MS2	4795000	140097_5	104	1.2989	78	filtered
694	-694	292.11377	chimeric MS2	2502000	-694	10	1.3242	79	redundant
695	152	172.07165	chimeric MS2	1896000	140090_3	10	1.3004	78	filtered
696	152	127.05018	chimeric MS2	4153000	140095_5	10	1.2989	78	annotated
697	152	238.01347	no	1373000	140092_4	-697	1.3041	78	filtered
698	152	104.03924	chimeric MS2	4391000	140097_5	-698	1.2989	78	annotated
699	152	320.14531	has MS2	8393000	140088_6	10	1.2989	78	redundant
700	152	302.13472	chimeric MS2	3793000	140093_4	10	1.2989	78	filtered
701	-701	160.06042	chimeric MS2	1798000	-701	10	1.3004	78	filtered
702	152	209.06005	has MS2	3685000	140097_5	102	1.2989	78	filtered
703	-703	112.52971	no	1668000	-703	-703	1.2989	78	filtered
704	152	239.02127	has MS2	3647000	140096_6	-704	1.2989	78	filtered
705	152	303.11878	chimeric MS2	1846000	140078_4	10	1.2989	78	filtered
706	152	338.15589	has MS2	26120000	140097_5	10	1.2989	78	filtered
707	152	317.17079	chimeric MS2	4153000	140090_3	-707	1.3054	78	Unannotated
708	152	339.15921	has MS2	3477000	140094_6	10	1.2989	78	filtered
709	152	317.14565	chimeric MS2	2125000	-709	10	1.3054	78	redundant
710	-710	217.11829	chimeric MS2	1366000	-710	-710	1.2951	78	filtered
711	109	366.13959	yes	1766000	-711	10	1.3106	79	filtered
712	152	161.0295	has MS2	6609000	140103_3	-712	1.3041	78	filtered
713	152	192.9794	has MS2	5379000	140103_3	102	1.2936	78	filtered
714	152	292.15038	chimeric MS2	1859000	-714	10	1.3154	79	redundant
715	152	269.05445	chimeric MS2	2340000	140096_6	10	1.2936	78	filtered
716	152	220.55742	chimeric MS2	2818000	-716	10	1.3004	78	filtered
717	152	321.14862	has MS2	1299000	140078_4	10	1.2936	78	filtered
718	152	177.00702	chimeric MS2	10090000	140087_4	10	1.309	79	filtered
719	152	255.13397	has MS2	6293000	-719	10	1.3041	78	filtered
720	109	237.05404	chimeric MS2	7693000	-720	10	1.3054	78	redundant
721	-721	222.57307	no	1595000	-721	-721	1.3106	79	Unannotated
722	-722	160.09681	chimeric MS2	5955000	-722	10	1.2936	78	filtered
723	152	275.09549	chimeric MS2	2414000	-723	10	1.3106	79	filtered
724	152	263.08749	chimeric MS2	4159000	-724	-724	1.3041	78	Unannotated
725	152	205.09001	chimeric MS2	6253000	140110_3	10	1.3202	79	filtered
726	152	204.08666	yes	64190000	140112_4	10	1.3202	79	filtered
727	152	274.09219	yes	19960000	140113_4	10	1.3054	78	annotated
729	152	162.07608	yes	9350000	140103_3	10	1.309	79	annotated
730	109	102.09128	chimeric MS2	13920000	-730	104	1.3106	79	Unannotated
731	-731	229.11832	chimeric MS2	1626000	-731	-731	1.3004	78	filtered
732	-732	370.09889	has MS2	1345000	-732	10	1.3041	78	filtered
733	-733	163.02708	yes	1050000	-733	-733	1.3142	79	filtered
734	-734	173.09206	has MS2	10810000	-734	-734	1.3154	79	Unannotated
735	-735	148.09682	chimeric MS2	12140000	-735	-735	1.3253	80	Unannotated
736	-736	273.10817	chimeric MS2	2278000	-736	10	1.2989	78	redundant
738	152	203.10265	chimeric MS2	2281000	-738	10	1.2732	76	redundant
739	152	229.12954	chimeric MS2	5325000	140116_3	-739	1.3142	79	Unannotated
740	-740	329.17082	no	1546000	-740	-740	1.3142	79	Unannotated
741	152	176.54936	chimeric MS2	3942000	140118_3	10	1.3202	79	redundant
742	152	144.06553	chimeric MS2	7420000	140121_3	10	1.3202	79	filtered
743	-743	224.13173	has MS2	1669000	-743	10	1.3142	79	filtered
744	-744	256.08164	chimeric MS2	1252000	-744	10	1.3253	80	redundant
745	152	249.10814	chimeric MS2	8086000	140125_4	-745	1.3202	79	filtered
746	152	272.16053	chimeric MS2	1657000	140122_3	10	1.3202	79	redundant
747	152	186.07607	yes	27330000	140129_3	10	1.3202	79	filtered
748	152	126.05493	chimeric MS2	3182000	140127_4	10	1.3202	79	filtered
749	152	195.07644	chimeric MS2	4795000	140125_4	10	1.3202	79	redundant
750	152	332.09531	yes	5863000	140134_4	10	1.3154	79	annotated
751	152	237.08701	chimeric MS2	3329000	140133_4	10	1.3192	79	redundant
752	152	254.11359	chimeric MS2	3432000	140133_4	10	1.3142	79	filtered
753	152	201.087	chimeric MS2	2526000	-753	-753	1.3202	79	filtered
754	152	187.07942	chimeric MS2	2510000	140124_4	10	1.3202	79	filtered
755	152	132.07674	yes	4618000	140129_3	-755	1.3192	79	annotated
756	152	138.05496	chimeric MS2	18140000	140140_3	10	1.3202	79	annotated
757	152	210.09752	has MS2	1919000	140141_3	10	1.3202	79	redundant
758	-758	419.18856	chimeric MS2	1420000	-758	-758	1.3192	79	annotated
759	152	168.0655	chimeric MS2	2765000	140142_3	10	1.3202	79	annotated
760	-760	333.14063	chimeric MS2	1698000	-760	-760	1.3192	79	Unannotated
761	152	276.11906	has MS2	29230000	140131_3	-761	1.3253	80	annotated
762	152	465.16932	has MS2	1645000	140143_3	10	1.3253	80	annotated
763	152	244.07898	chimeric MS2	13540000	140146_3	10	1.3202	79	redundant
764	152	139.05831	chimeric MS2	1346000	-764	10	1.3253	80	filtered
765	152	335.13509	has MS2	5285000	140146_3	10	1.3253	80	filtered
766	152	122.07119	has MS2	16510000	-766	10	1.3242	79	redundant
767	152	265.1115	yes	67880000	140149_3	105	1.3242	79	filtered
768	-768	215.10265	chimeric MS2	1199000	-768	10	1.3202	79	filtered
769	152	309.1486	chimeric MS2	2326000	140153_3	10	1.3242	79	filtered
770	152	308.1453	has MS2	19670000	140154_6	10	1.3192	79	redundant
771	152	275.12384	chimeric MS2	1318000	-771	-771	1.3305	80	filtered
772	152	245.08233	no	1329000	140146_3	-772	1.3253	80	filtered
773	152	205.55211	chimeric MS2	1762000	-773	-773	1.3202	79	filtered
774	152	162.11246	chimeric MS2	10590000	140153_3	-774	1.3192	79	Unannotated
775	152	123.0792	chimeric MS2	1423000	140155_7	-775	1.3242	79	filtered
776	-776	312.11897	has MS2	1385000	-776	-776	1.3242	79	filtered
777	152	266.11528	yes	8389000	140155_7	105	1.3242	79	filtered
778	152	267.10768	no	3449000	140155_7	-778	1.3242	79	filtered
779	152	266.11954	yes	2114000	140155_7	105	1.3192	79	filtered
780	-780	151.03899	chimeric MS2	1173000	-780	10	1.3106	79	filtered
781	152	267.1274	has MS2	6796000	140157_3	105	1.3242	79	filtered
782	152	144.04778	chimeric MS2	8043000	140157_3	105	1.3242	79	redundant
783	152	299.11731	no	1325000	-783	-783	1.3242	79	filtered
784	152	241.07071	chimeric MS2	2149000	-784	-784	1.3253	80	filtered
785	152	343.1072	chimeric MS2	1773000	140155_7	-785	1.3242	79	redundant
786	152	319.12492	chimeric MS2	2037000	-786	10	1.3242	79	redundant
787	152	277.12238	chimeric MS2	3107000	140144_4	-787	1.3305	80	filtered
788	-788	352.13516	chimeric MS2	1444000	-788	10	1.3142	79	filtered
789	-789	193.07068	chimeric MS2	1341000	-789	-789	1.3253	80	Unannotated
790	-790	289.13952	chimeric MS2	3109000	-790	-790	1.3253	80	filtered
791	152	133.05961	chimeric MS2	2183000	140157_3	-791	1.3192	79	filtered
792	663	320.10894	chimeric MS2	3962000	140162_4	10	1.3296	80	redundant
793	663	277.1031	yes	5015000	140166_4	-793	1.3305	80	annotated
795	-795	235.01256	chimeric MS2	1676000	-795	106	1.3253	80	filtered
796	663	258.14488	chimeric MS2	1511000	140163_3	10	1.3359	80	filtered
797	663	177.09507	chimeric MS2	2313000	140166_4	10	1.3305	80	filtered
798	663	176.09175	chimeric MS2	30460000	140166_4	10	1.3305	80	filtered
799	663	259.09251	chimeric MS2	2094000	140165_5	-799	1.3305	80	Unannotated
800	663	243.13396	has MS2	10560000	140165_5	-800	1.3359	80	Unannotated
801	663	259.14013	chimeric MS2	6265000	140166_4	-801	1.3296	80	redundant
802	663	244.14175	chimeric MS2	2654000	-802	-802	1.3359	80	filtered
803	663	245.62904	no	1931000	140164_3	-803	1.3296	80	Unannotated
804	663	200.09175	chimeric MS2	4306000	-804	-804	1.3359	80	filtered
805	-805	113.07089	no	2333000	-805	10	1.3349	80	annotated
806	801	328.1062	has MS2	3246000	140172_4	-806	1.3349	80	filtered
807	801	350.11955	has MS2	3416000	140172_4	-807	1.3349	80	Unannotated
808	801	377.13046	has MS2	2717000	140172_4	-808	1.3349	80	Unannotated
809	-809	274.10312	yes	1017000	-809	-809	1.3359	80	annotated
810	801	247.14013	has MS2	5196000	140171_4	-810	1.3405	80	filtered
811	801	105.11028	has MS2	8134000	140173_3	-811	1.3405	80	filtered
812	801	104.10692	has MS2	144100000	140173_3	106	1.3413	80	annotated
813	-813	233.11324	has MS2	1338000	-813	11	1.3413	80	redundant
814	801	189.15974	chimeric MS2	4536000	140175_4	107	1.3413	80	Unannotated
815	-815	275.07376	chimeric MS2	1289000	-815	11	1.3465	81	redundant
816	801	339.17633	no	1448000	-816	-816	1.3465	81	filtered
817	801	253.11835	chimeric MS2	2549000	140178_3	10	1.3413	80	redundant
818	801	126.09132	no	1376000	140181_3	107	1.3413	80	filtered
819	801	144.10192	chimeric MS2	3080000	140180_3	107	1.3465	81	Unannotated
820	801	253.12956	yes	7019000	-820	-820	1.3405	80	annotated
821	801	143.11789	has MS2	10480000	140184_4	-821	1.3465	81	annotated
822	801	161.12845	has MS2	21400000	140183_4	-822	1.3465	81	annotated
823	801	118.0862	yes	74210000	140185_4	11	1.3512	81	filtered
824	801	231.09757	chimeric MS2	3729000	-824	-824	1.3465	81	Unannotated
825	801	254.13292	no	956800	-825	-825	1.3405	80	filtered
826	801	322.14975	chimeric MS2	3970000	-826	11	1.3405	80	filtered
827	801	225.1234	has MS2	11980000	140193_3	10	1.3462	81	redundant
828	801	100.07563	yes	3732000	140195_4	11	1.3512	81	annotated
829	801	119.08958	chimeric MS2	4105000	140196_4	11	1.3512	81	filtered
830	801	101.05965	yes	10280000	140196_4	11	1.3465	81	annotated
831	801	405.1869	has MS2	1835000	140196_4	-831	1.3462	81	filtered
832	-832	306.12968	chimeric MS2	1362000	-832	11	1.3512	81	redundant
833	801	226.12675	has MS2	1669000	-833	-833	1.3462	81	filtered
834	801	170.08116	chimeric MS2	3390000	140194_3	11	1.3512	81	filtered
835	-835	266.06934	chimeric MS2	1177000	-835	108	1.3566	81	filtered
836	801	187.10771	chimeric MS2	3501000	140196_4	11	1.3512	81	annotated
837	801	287.16023	chimeric MS2	2387000	-837	441	1.3465	81	filtered
838	801	210.07945	has MS2	2824000	-838	-838	1.3512	81	Unannotated
839	-839	502.14046	has MS2	1299000	-839	-839	1.3514	81	Unannotated
840	-840	185.09207	chimeric MS2	1208000	-840	11	1.3512	81	filtered
841	-841	270.11844	chimeric MS2	1463000	-841	-841	1.3512	81	filtered
842	801	301.13951	chimeric MS2	1032000	-842	-842	1.3465	81	filtered
843	-843	266.12348	chimeric MS2	2541000	-843	-843	1.2989	78	filtered
844	801	293.13441	chimeric MS2	895300	-844	-844	1.3514	81	Unannotated
845	-845	202.08224	chimeric MS2	1604000	-845	362	1.4093	85	filtered
846	-846	433.05829	has MS2	1607000	-846	-846	1.3566	81	Unannotated
847	801	190.11859	chimeric MS2	3420000	-847	-847	1.3514	81	Unannotated
848	44	189.12336	yes	12050000	140204_3	-848	1.3565	81	annotated
849	801	272.13403	chimeric MS2	2438000	-849	-849	1.3565	81	Unannotated
850	44	141.06586	yes	36930000	140204_3	11	1.3566	81	annotated
851	-851	369.09639	has MS2	4973000	-851	-851	1.3621	82	Unannotated
852	44	142.06921	has MS2	2415000	140204_3	-852	1.3566	81	filtered
853	-853	337.16068	has MS2	1782000	-853	108	1.3621	82	filtered
854	-854	321.12934	chimeric MS2	1557000	-854	108	1.3565	81	filtered
855	-855	332.14536	chimeric MS2	1449000	-855	108	1.3621	82	filtered
856	801	277.08934	chimeric MS2	3417000	-856	-856	1.3565	81	filtered
857	801	298.09574	has MS2	2134000	-857	-857	1.3565	81	filtered
858	44	358.161	chimeric MS2	1492000	-858	108	1.3566	81	redundant
859	44	384.15028	yes	2187000	-859	-859	1.3621	82	annotated
860	-860	190.1267	yes	1360000	-860	108	1.3514	81	filtered
861	44	217.08192	chimeric MS2	3108000	-861	11	1.3621	82	redundant
862	532	209.01857	chimeric MS2	1509000	-862	-862	1.3621	82	filtered
863	44	172.07165	has MS2	2224000	-863	441	1.3676	82	Unannotated
864	44	406.13219	chimeric MS2	1605000	-864	-864	1.3676	82	filtered
865	532	187.03659	chimeric MS2	5477000	-865	109	1.3621	82	Unannotated
866	532	112.99979	chimeric MS2	9180000	-866	109	1.3253	80	filtered
867	-867	391.14605	chimeric MS2	1085000	-867	108	1.368	82	filtered
868	623	117.06762	no	3186000	140215_9	-868	1.3733	82	filtered
869	623	117.07661	no	1713000	140214_9	-869	1.3733	82	filtered
870	-870	347.09502	chimeric MS2	2294000	-870	-870	1.3621	82	filtered
871	623	116.06803	has MS2	6600000	140216_7	-871	1.3733	82	redundant
873	623	117.07388	yes	47950000	140217_3	-873	1.3733	82	filtered
874	623	118.07722	no	1209000	140216_7	-874	1.3733	82	filtered
875	623	118.07481	yes	4187000	140216_7	-875	1.3733	82	filtered
876	623	116.07054	has MS2	854700000	140217_3	108	1.3733	82	filtered
877	-877	422.17704	has MS2	1554000	-877	-877	1.368	82	Unannotated
878	623	116.07309	no	7422000	140216_7	-878	1.3733	82	filtered
879	623	231.13396	has MS2	4802000	140215_9	-879	1.3733	82	filtered
880	623	116.07459	has MS2	3016000	140217_3	-880	1.385	83	filtered
881	623	138.05255	has MS2	4308000	140216_7	-881	1.3733	82	redundant
882	-882	116.06637	no	2964000	-882	-882	1.3812	83	Unannotated
883	-883	116.0629	no	1502000	-883	-883	1.3676	82	filtered
884	816	249.004	chimeric MS2	1236000	-884	-884	1.3787	83	Unannotated
885	623	200.02306	chimeric MS2	1240000	140215_9	-885	1.3733	82	filtered
886	816	244.04859	chimeric MS2	1867000	-886	-886	1.3787	83	filtered
887	816	203.04009	chimeric MS2	1743000	140220_3	362	1.385	83	filtered
888	816	219.01763	chimeric MS2	3528000	140220_3	-888	1.385	83	annotated
889	-889	232.0816	chimeric MS2	1170000	-889	110	1.3733	82	filtered
890	-890	355.19772	no	877500	-890	-890	1.3877	83	filtered
891	-891	154.94168	chimeric MS2	1218000	-891	-891	1.3465	81	filtered
892	816	117.05458	chimeric MS2	3090000	-892	-892	1.3977	84	filtered
893	816	157.04715	chimeric MS2	2703000	140220_3	-893	1.3914	83	Unannotated
894	816	168.06552	has MS2	1974000	-894	110	1.385	83	filtered
895	816	234.98999	chimeric MS2	1578000	-895	12	1.3914	83	filtered
896	816	303.11877	chimeric MS2	1901000	140227_3	453	1.3877	83	annotated
897	816	114.06618	chimeric MS2	4229000	-897	362	1.3914	83	filtered
898	816	275.09548	no	1911000	140227_3	-898	1.3877	83	filtered
899	816	177.09508	has MS2	875800	-899	-899	1.3934	84	filtered
900	-900	224.13171	no	1574000	-900	-900	1.3995	84	filtered
901	816	274.09221	yes	14830000	140229_3	-901	1.3877	83	annotated
902	-902	107.00077	chimeric MS2	469600	-902	-902	1.4265	86	filtered
903	816	176.09174	chimeric MS2	9679000	-903	-903	1.3934	84	filtered
904	816	314.08473	has MS2	3589000	140229_3	-904	1.3934	84	redundant
905	816	346.00953	has MS2	2080000	140229_3	12	1.3934	84	redundant
906	662	293.09805	yes	3110000	140231_2	-906	1.3934	84	annotated
907	-907	136.95318	has MS2	2056000	-907	12	1.3934	84	filtered
909	-909	118.94256	chimeric MS2	6044000	-909	12	1.3977	84	filtered
910	662	288.10789	chimeric MS2	1056000	140231_2	111	1.4038	84	filtered
911	-911	391.18245	chimeric MS2	1582000	-911	12	1.3995	84	filtered
912	-912	245.11325	chimeric MS2	5494000	-912	112	1.4038	84	filtered
913	-913	186.08731	chimeric MS2	9027000	-913	-913	1.4038	84	Unannotated
914	-914	206.10232	chimeric MS2	1370000	-914	363	1.4117	85	filtered
