peak_id,rt,mz,intensity,homologue_id,within_series_id
220,0.4064,572.43464,34980,0,
471,0.5144,572.43465,46140,0,
26550,11.312,572.43468,16700,0,
28811,12.1257,572.4347,25030,0,
30114,12.7618,572.4347,15920,0,
29684,12.5598,572.43471,16350,0,
30252,12.8232,572.43471,28370,0,
28712,12.0835,572.43472,24220,0,
30733,13.0349,572.43472,28990,0,
31021,13.1666,572.43472,15460,0,
28055,11.8081,572.43473,22840,0,
29987,12.7116,572.43473,44510,0,
30363,12.871,572.43473,17230,0,
31295,13.2711,572.43473,24450,0,
32681,13.8111,572.43473,28240,0,
27751,11.6729,572.43474,24310,0,
28385,11.9416,572.43474,22390,0,
31675,13.4331,572.43474,20270,0,
32388,13.6974,572.43474,23200,0,
33054,13.9693,572.43474,13740,0,
27584,11.628,572.43475,24100,0,
33663,14.1609,572.43475,21130,0,
29170,12.3036,572.43476,42520,0,
29392,12.4172,572.43479,28710,0,
34909,14.5644,572.43479,10610,0,
1249,0.8849,572.4348,21870,0,
26972,11.4501,572.43482,18390,0,
27874,11.7278,572.45126,20260,0,
27303,11.5416,572.4518,25540,0,
23491,10.5422,572.45234,9654,0,
25034,10.8891,572.46396,15620,0,
30886,13.1127,572.48857,13710,0,
31247,13.2821,572.52495,3779,0,
34436,14.4081,572.55228,127400,0,
33800,14.2282,572.55229,31460,0,
35118,14.6037,572.55241,4048,0,
1862,1.0849,572.83635,45580,0,
18726,9.7704,573.23904,28220,0,
18824,9.8335,573.3765,9312,0,
23310,10.4904,573.37653,40590,0,
19395,9.9946,573.37677,17660,0,
17701,9.3069,573.38306,6768,0,
26862,11.4256,573.43703,2437,0,
33354,14.0905,573.43706,3713,0,
26627,11.3546,573.43709,3226,0,
31486,13.3785,573.43714,7237,0,
28527,11.9886,573.43715,3091,0,
30220,12.806,573.43715,6375,0,
28711,12.0819,573.43717,5369,0,
29650,12.5261,573.4372,5754,0,
31114,13.2024,573.4372,3083,0,
29469,12.4386,573.43722,5614,0,
27417,11.5858,573.43723,3777,0,
30786,13.0679,573.43724,7806,0,
30068,12.7415,573.43725,5650,0,
30355,12.8931,573.43726,4802,0,
31773,13.4667,573.43728,5254,0,
29072,12.2823,573.4373,5877,0,
30512,12.9405,573.43731,5637,0,
28300,11.9132,573.43733,3371,0,
29907,12.6754,573.43733,8156,0,
32171,13.6429,573.43733,5457,0,
27768,11.7052,573.43735,6254,0,
29315,12.3802,573.43738,8095,0,
32637,13.8122,573.43742,8597,0,
26306,11.2343,573.45139,54520,0,
26209,11.1832,573.45144,28300,0,
25254,10.9792,573.45148,196000,0,
25601,11.0315,573.45151,184300,0,
24734,10.7802,573.45155,79780,0,
27172,11.4456,573.45161,11350,0,
24248,10.6753,573.45172,190400,0,
23357,10.5771,573.45189,41740,0,
28974,12.2238,573.48786,7368,0,
27627,11.6459,573.48791,7456,0,
29165,12.2853,573.48796,10490,0,
28639,12.0555,573.48798,6337,0,
27294,11.5125,573.48801,3463,0,
28311,11.8731,573.48815,7032,0,
30901,13.1104,573.49196,3771,0,
34439,14.4066,573.55528,11710,0,
17952,9.4223,574.21234,14700,0,
22627,10.3996,574.37989,15990,0,
20960,10.3069,574.37998,112800,0,
20137,10.1262,574.38004,19590,0,
26443,11.2543,574.45485,13150,0,
25944,11.08,574.4549,18510,0,
25250,10.977,574.45495,76380,0,
25574,11.0204,574.45499,44900,0,
24726,10.7719,574.45502,31800,0,
26922,11.4173,574.48228,7446,0,
27715,11.6625,575.46711,41920,0,
28049,11.7474,575.46721,4619,0,
27163,11.4064,575.46723,63840,0,
26718,11.3279,575.46724,59150,0,
27650,11.5562,575.46725,101800,0,
24804,10.8287,575.46727,238200,0,
25517,11.0731,575.46732,126000,0,
24007,10.7296,575.46755,11320,0,
13810,6.2024,575.8433,58860,0,
12414,4.4219,576.28786,15560,0,
24076,10.6715,576.33212,5630,0,
20118,10.113,576.39558,18910,0,
22102,10.3196,576.39577,200900,0,
22960,10.4351,576.39581,41220,0,
22799,10.4787,576.41083,8771,0,
22871,10.4977,576.4256,14130,0,
23954,10.584,576.42593,10840,0,
30120,12.7686,576.45985,11680,0,
27665,11.6331,576.47034,11120,0,
27409,11.559,576.47038,22780,0,
27070,11.391,576.47055,34570,0,
25822,11.1108,576.47061,123900,0,
26229,11.1941,576.47061,53670,0,
24825,10.8292,576.47063,91320,0,
27862,11.6706,576.49868,76420,0,
35361,14.6753,576.84444,15290,0,
2912,1.2773,577.02458,23240,0,
28646,12.0691,577.1263,10170,0,
6860,2.0959,577.13435,15110,0,
17696,9.3095,577.335,10700,0,
23820,10.5633,577.4085,29760,0,
22967,10.4996,577.40928,165600,0,
30136,12.7724,577.46328,2662,0,
24793,10.8274,577.47293,10460,0,
28716,12.0541,577.48265,2961,0,
28463,11.9435,577.48271,8629,0,
28152,11.8168,577.48286,13960,0,
27682,11.6564,577.48301,33560,0,
27291,11.4928,577.48315,57420,0,
26535,11.36,577.48317,133500,0,
27065,11.4215,577.48317,60380,0,
25531,11.0243,577.48335,71560,0,
26020,11.1686,577.48357,58610,0,
27672,11.6749,577.50209,24630,0,
21585,10.328,577.51908,45320,0,
22665,10.466,577.51926,31190,0,
23411,10.5268,577.51926,12860,0,
20089,10.0975,577.51931,5231,0,
2534,1.2307,577.915,29230,0,
10728,3.3728,578.13746,14000,0,
22920,10.4979,578.4117,8675,0,
23401,10.5503,578.44163,18260,0,
24449,10.6839,578.44172,24970,0,
27786,11.6675,578.48632,6126,0,
27219,11.4692,578.48638,19240,0,
26717,11.3699,578.48644,37420,0,
25445,11.0373,578.48657,22090,0,
25775,11.1025,578.48657,8038,0,
25973,11.1576,578.48664,24320,0,
32627,13.8138,578.51194,26620,0,
33151,13.9893,578.51196,24640,0,
2056,1.1565,578.77102,115400,0,
35292,14.654,578.84518,10740,0,
2013,1.1459,578.93583,77140,0,
30441,12.9153,579.12343,10140,0,
16966,8.9223,579.19129,4712,0,
17928,9.4195,579.19133,24120,0,
23946,10.6528,579.26036,33430,0,
33090,13.9721,579.51517,4384,0,
32690,13.8157,579.51545,5501,0,
29896,12.6429,579.53465,15450,0,
22775,10.4444,580.36117,11260,0,
20187,10.1125,580.36134,630700,0,
19095,9.9191,580.36139,143300,0,
21874,10.3371,580.39744,12750,0,
25140,10.9228,580.42452,3837,0,
24434,10.7932,580.42464,4852,0,
24228,10.6983,580.42576,3710,0,
24246,10.6397,580.45745,50690,0,
23303,10.578,580.45749,23150,0,
31188,13.242,580.5301,32620,0,
2045,1.1566,580.76901,38590,0,
35403,14.6931,580.78275,12400,0,
14699,7.1295,581.02141,17910,0,
25688,11.0716,581.23961,8992,0,
20226,10.094,581.36638,187400,0,
27813,11.6934,581.45406,6530,0,
24031,10.6659,581.46085,4758,0,
28911,12.1761,581.51407,5197,0,
28408,11.9512,581.51409,7650,0,
34851,14.5676,581.5293,11660,0,
31202,13.2424,581.53336,10880,0,
6909,2.0897,582.17606,19740,0,
21455,10.2781,582.3427,17480,0,
19855,10.0437,582.36732,11870,0,
32796,13.8513,582.46442,10390,0,
24700,10.774,582.47316,33420,0,
31705,13.4612,582.50912,4252,0,
32125,13.6057,582.50932,7780,0,
34297,14.2932,582.54564,60080,0,
31776,13.4971,582.54568,67820,0,
32185,13.5992,582.54575,10180,0,
29178,12.3191,582.54578,11930,0,
29474,12.438,582.54583,8174,0,
30388,12.9024,582.58209,9849,0,
1736,1.0664,582.89415,60770,0,
11691,3.8505,583.221,15530,0,
11379,3.6949,583.22107,31050,0,
11176,3.5924,583.22114,34840,0,
25815,11.1069,583.25519,3922,0,
16997,8.9283,583.25532,83700,0,
17860,9.3902,583.25536,14820,0,
25052,10.8978,583.41456,6102,0,
23971,10.662,583.47646,4670,0,
29231,12.3386,583.52971,151400,0,
34033,14.2944,583.54898,16690,0,
31772,13.4955,583.54902,21940,0,
1636,1.063,583.89534,31180,0,
15252,7.7268,584.14484,6571,0,
17006,8.9303,584.25884,27840,0,
25670,11.0698,584.26303,160400,0,
21102,10.2337,584.41594,7167,0,
25124,10.922,584.42258,24480,0,
25587,11.0408,584.42267,40350,0,
24471,10.7614,584.43701,122200,0,
34153,14.3228,584.4732,4154,0,
30702,13.0177,584.47324,4038,0,
29720,12.5788,584.47326,5724,0,
29552,12.475,584.47327,7610,0,
29946,12.6883,584.47328,5487,0,
34973,14.5628,584.47328,3924,0,
30219,12.8166,584.47329,5570,0,
32194,13.6526,584.47329,5841,0,
33664,14.1617,584.47329,4132,0,
29306,12.3727,584.47331,4865,0,
34718,14.5078,584.47331,3365,0,
28208,11.8748,584.47332,2861,0,
31603,13.4369,584.47332,5824,0,
32496,13.7684,584.47332,5670,0,
31174,13.2359,584.47333,5107,0,
33248,14.0251,584.47333,5782,0,
28841,12.1566,584.47335,5844,0,
32759,13.8549,584.47336,7634,0,
25606,11.0478,584.47337,191200,0,
26877,11.3817,584.47338,5342,0,
28497,12.0033,584.47338,2620,0,
33087,13.9487,584.47338,6892,0,
27773,11.6899,584.47346,3507,0,
32472,13.7484,584.52485,9903,0,
30277,12.8413,584.52486,5159,0,
32009,13.5908,584.525,59210,0,
29230,12.3386,584.53312,54520,0,
25114,10.9178,584.56134,111600,0,
24957,10.8675,584.56136,120100,0,
24126,10.6777,584.56138,708100,0,
29839,12.6429,584.56138,7031,0,
25876,11.1062,584.56145,8617,0,
1679,1.0643,584.89223,39450,0,
25674,11.0696,585.27026,141300,0,
19093,9.8819,585.27082,14950,0,
26054,11.1743,585.27089,44110,0,
16604,8.6849,585.27093,12750,0,
17073,8.9753,585.27107,12810,0,
20526,10.1392,585.33953,7309,0,
23038,10.5376,585.41388,9707,0,
25589,11.0404,585.42847,24330,0,
25122,10.92,585.42961,28070,0,
24476,10.7631,585.44039,28950,0,
26252,11.1773,585.47672,91340,0,
25613,11.0494,585.47674,51720,0,
31201,13.2467,585.48588,8395,0,
31986,13.5854,585.52842,21010,0,
29221,12.337,585.53632,11790,0,
25151,10.9127,585.56474,38270,0,
24141,10.68,585.5648,274300,0,
25813,11.1082,586.27728,95010,0,
13149,5.4053,586.29177,22750,0,
12937,5.0851,586.335,68100,0,
13912,6.3044,586.36523,13650,0,
22599,10.4447,586.41642,33860,0,
20955,10.2614,586.43159,4451,0,
25600,11.0371,586.43264,4899,0,
25136,10.9194,586.43351,10590,0,
26365,11.2609,586.47979,15070,0,
29600,12.5019,586.51955,13000,0,
32075,13.5995,586.54079,6617,0,
24115,10.6832,586.56806,45220,0,
35336,14.6732,586.79979,18200,0,
13114,5.3311,587.27151,9680,0,
25835,11.1153,587.28619,67270,0,
16723,8.7401,587.28664,305500,0,
15544,7.98,587.28668,13930,0,
16488,8.6205,587.28669,58080,0,
15291,7.7695,587.28677,31170,0,
13909,6.2939,587.33625,14750,0,
12944,5.0822,587.33867,19820,0,
20138,10.0967,587.35565,38460,0,
19538,10.0371,587.35574,17680,0,
20754,10.1834,587.35577,57540,0,
21526,10.2738,587.35584,26240,0,
14695,7.1303,587.36578,27740,0,
22672,10.4449,587.41906,7657,0,
24765,10.7868,587.43038,23600,0,
23263,10.5573,587.43076,24580,0,
21922,10.3621,587.43102,8767,0,
26319,11.2461,587.46723,14450,0,
34714,14.4366,587.50109,5312,0,
34394,14.2944,587.50111,57880,0,
30173,12.7947,587.50337,15480,0,
29572,12.4972,587.52293,4339,0,
13791,6.1757,588.17615,16030,0,
16635,8.738,588.29014,104500,0,
16486,8.6305,588.29015,22990,0,
15283,7.7687,588.29031,9087,0,
26046,11.1717,588.29415,401100,0,
21742,10.3175,588.2943,8611,0,
22699,10.4607,588.29433,10980,0,
13115,5.3292,588.3311,13030,0,
34031,14.297,588.50447,14890,0,
30159,12.8014,588.50681,5149,0,
31183,13.2396,588.53524,6850,0,
9034,2.7709,589.14052,16660,0,
15366,7.8434,589.27132,4887,0,
16761,8.7309,589.29215,16760,0,
26040,11.1712,589.30145,430500,0,
14334,6.7488,589.30223,21490,0,
14731,7.1173,589.30226,12430,0,
15406,7.849,589.30226,1695000,0,
16004,8.3031,589.30228,9813,0,
21771,10.3224,589.30228,104800,0,
22541,10.4345,589.30229,79590,0,
15799,8.1882,589.30232,4739,0,
16442,8.5728,589.30235,4033,0,
14440,6.866,589.3024,35760,0,
15503,7.9174,589.3024,309900,0,
14818,7.199,589.30242,13070,0,
15371,7.8428,589.33315,5130,0,
18952,9.854,589.37131,10720,0,
20182,10.1126,589.37149,84660,0,
20732,10.1651,589.37149,116600,0,
22756,10.4025,589.37153,4971,0,
21730,10.2771,589.37154,72710,0,
29818,12.6235,589.39452,3465,0,
30066,12.7272,589.39454,8231,0,
33954,14.2787,589.3946,6597,0,
31133,13.2092,589.39462,3588,0,
30928,13.149,589.39467,5596,0,
34978,14.5647,589.39475,3290,0,
33214,13.9952,589.39476,4214,0,
31910,13.5598,589.39477,3878,0,
30372,12.8895,589.39478,2994,0,
34534,14.4556,589.39478,4057,0,
29301,12.3687,589.39479,6691,0,
31328,13.2956,589.39479,4284,0,
30775,13.0586,589.39484,3801,0,
31452,13.3603,589.39485,4284,0,
32590,13.7894,589.39486,7335,0,
27825,11.7126,589.39506,4401,0,
28830,12.1435,589.39508,3997,0,
24898,10.821,589.44653,29960,0,
23682,10.5571,589.44655,92800,0,
24107,10.6588,589.44655,49060,0,
22193,10.4197,589.44669,9213,0,
21626,10.3157,589.4467,19750,0,
28206,11.8505,589.48277,2868,0,
26872,11.4448,589.48281,27000,0,
27205,11.5194,589.48283,53670,0,
26541,11.3496,589.48286,17680,0,
27594,11.5907,589.48286,9366,0,
25838,11.1467,589.48298,5081,0,
27795,11.6326,589.48306,6091,0,
26122,11.2018,589.48311,7883,0,
9511,2.9167,590.12458,15870,0,
16931,8.8497,590.16136,8986,0,
16739,8.781,590.16138,13500,0,
26041,11.1712,590.30561,143400,0,
15487,7.8475,590.30582,616000,0,
22389,10.4145,590.30975,433400,0,
20799,10.2184,590.37485,15730,0,
21268,10.2623,590.37494,13110,0,
23973,10.6573,590.42659,11400,0,
24491,10.7325,590.44991,4696,0,
24698,10.8076,590.44993,5746,0,
30679,13.0352,590.47613,6654,0,
30969,13.1574,590.47641,5073,0,
25546,10.9863,590.47798,44550,0,
21226,10.2572,590.48134,6573,0,
20166,10.1098,590.48158,3215,0,
22181,10.3846,590.48171,4283,0,
27094,11.4955,590.48622,9721,0,
29133,12.2699,590.51433,9629,0,
14452,6.9022,591.27737,20630,0,
22367,10.407,591.28621,10430,0,
14395,6.8693,591.2865,48890,0,
14520,6.9112,591.28652,98210,0,
14530,6.918,591.29331,60320,0,
26047,11.1717,591.30866,24450,0,
22363,10.4119,591.31765,3032000,0,
14380,6.8284,591.31771,4761000,0,
14526,6.9181,591.31771,19800000,0,
14881,7.2625,591.31801,96190,0,
15912,8.2256,591.31802,264400,0,
16059,8.3431,591.31802,121100,0,
15643,8.1004,591.31803,131500,0,
15528,7.968,591.31811,110300,0,
15405,7.848,591.3184,1140000,0,
14508,6.913,591.34256,61820,0,
22301,10.4097,591.34858,11520,0,
14379,6.853,591.34889,30150,0,
14462,6.9097,591.34893,111500,0,
14479,6.9137,591.35796,16930,0,
8557,2.6039,591.37485,3856,0,
5516,1.6997,591.3749,8332,0,
168,0.37,591.37495,7635,0,
7975,2.4631,591.37495,3717,0,
569,0.5533,591.37496,8185,0,
846,0.6988,591.37496,6675,0,
357,0.4386,591.37498,7177,0,
1325,0.8918,591.375,7614,0,
2333,1.22,591.37503,3723,0,
1060,0.7971,591.37504,7636,0,
3829,1.4078,591.37513,5593,0,
22654,10.4042,591.38671,28880,0,
18830,9.8378,591.38715,15410,0,
21583,10.3025,591.38717,189500,0,
20651,10.1137,591.38728,90870,0,
19518,10.0094,591.38735,26140,0,
19636,10.0735,591.38738,38880,0,
25763,11.0485,591.46192,9191,0,
26153,11.1956,591.46208,6319,0,
25084,10.863,591.46214,40540,0,
24690,10.8129,591.4622,106200,0,
23600,10.5822,591.46227,52810,0,
24122,10.6505,591.4623,60430,0,
25352,10.9726,591.48125,5779,0,
28196,11.865,591.49857,2248,0,
27604,11.6304,591.49888,6226,0,
27295,11.5601,591.49894,6747,0,
12127,4.1854,592.2815,9622,0,
14524,6.9135,592.32116,7269000,0,
14381,6.8301,592.3212,1745000,0,
14646,6.9712,592.32121,1990000,0,
16487,8.5816,592.32145,26380,0,
16053,8.3366,592.32146,44450,0,
15635,8.0511,592.32147,34210,0,
15771,8.217,592.32147,93950,0,
16220,8.4119,592.32147,32760,0,
14884,7.266,592.3215,35780,0,
17249,9.0731,592.32156,17990,0,
15404,7.848,592.32164,413100,0,
15241,7.7907,592.32171,139300,0,
22357,10.4115,592.32183,1204000,0,
14489,6.9145,592.35244,30330,0,
20121,10.1203,592.39048,10230,0,
20888,10.2216,592.39052,32560,0,
21478,10.2952,592.39056,49940,0,
24887,10.8233,592.46569,14420,0,
23409,10.604,592.46576,29300,0,
27298,11.5528,592.49327,12350,0,
26771,11.368,592.4934,21780,0,
26184,11.2001,592.49366,87560,0,
25898,11.1344,592.49376,108800,0,
34375,14.4047,592.52756,69010,0,
33793,14.215,592.52764,11450,0,
484,0.5306,593.15792,3385,0,
17929,9.4216,593.25673,9147,0,
16090,8.3697,593.25724,12980,0,
24817,10.833,593.27601,57050,0,
14513,6.9026,593.2926,63720,0,
14496,6.9032,593.30158,114400,0,
14503,6.8984,593.30774,85110,0,
15395,7.8462,593.3223,45190,0,
14384,6.8052,593.32354,301100,0,
22372,10.4127,593.32362,102800,0,
14498,6.902,593.3333,28210000,0,
17458,9.1874,593.33353,849300,0,
17244,9.07,593.33355,708100,0,
22134,10.375,593.3337,1439000,0,
16184,8.4051,593.33395,412100,0,
15989,8.2635,593.33396,190000,0,
15854,8.1929,593.33397,367400,0,
15678,8.1238,593.33399,148500,0,
15540,8.0029,593.33401,117400,0,
15255,7.7342,593.33418,110700,0,
14494,6.9008,593.3579,111000,0,
14493,6.9017,593.3644,194000,0,
14510,6.9025,593.37338,42600,0,
22611,10.3868,593.40283,7348,0,
20167,10.1163,593.40319,22660,0,
21943,10.3059,593.40325,51230,0,
25619,11.012,593.4777,99020,0,
25281,10.9634,593.4778,141500,0,
24691,10.8523,593.47809,6078,0,
26798,11.3791,593.49685,3689,0,
25857,11.1467,593.49704,39180,0,
26199,11.1925,593.49706,67830,0,
34398,14.392,593.53099,18590,0,
24809,10.8324,594.27943,20780,0,
14476,6.8998,594.3049,39110,0,
22417,10.4129,594.326,12500,0,
14374,6.8038,594.32606,32760,0,
14499,6.9022,594.33669,10310000,0,
17459,9.1874,594.33708,311100,0,
17239,9.0696,594.33709,252900,0,
22130,10.3746,594.33711,524200,0,
16235,8.4181,594.33717,59070,0,
16467,8.5844,594.33717,22280,0,
15855,8.1899,594.33721,77710,0,
16006,8.2988,594.33723,58070,0,
15465,7.9458,594.33724,36750,0,
15638,8.0648,594.33725,57150,0,
15736,8.1287,594.33725,32700,0,
15258,7.7308,594.33732,34090,0,
21510,10.2906,594.35371,26480,0,
14521,6.9028,594.36179,29320,0,
14495,6.9013,594.36779,64170,0,
19096,9.9088,594.3767,951900,0,
21680,10.2663,594.37679,14830,0,
19870,10.0529,594.37699,79170,0,
20387,10.1022,594.37702,29940,0,
17946,9.4215,594.3771,119100,0,
17268,9.0823,594.37714,13300,0,
24192,10.6257,594.43663,13830,0,
25629,11.0123,594.48109,16800,0,
25280,10.9708,594.48118,44310,0,
27720,11.6876,594.50943,3298,0,
27130,11.4488,594.50954,24050,0,
26680,11.3804,594.5096,29050,0,
24299,10.7084,594.5458,41880,0,
2094,1.1634,594.74498,144200,0,
2033,1.1515,594.90976,119800,0,
2633,1.2398,595.03495,19980,0,
27079,11.468,595.137,8355,0,
14618,6.9877,595.30822,19320,0,
14611,6.9867,595.31741,55180,0,
14603,6.9882,595.32384,43270,0,
17230,9.068,595.33821,32750,0,
14492,6.9017,595.33945,1671000,0,
22135,10.375,595.34007,100900,0,
14617,6.987,595.34904,10070000,0,
17628,9.2713,595.34932,670700,0,
18475,9.739,595.34934,21250,0,
17396,9.1619,595.34941,995000,0,
16749,8.7189,595.34966,53240,0,
15969,8.2661,595.34973,90460,0,
16388,8.5543,595.34976,111900,0,
16499,8.6065,595.34976,71420,0,
16175,8.3089,595.34977,137700,0,
16245,8.4782,595.34977,68680,0,
15901,8.2214,595.34978,127300,0,
15661,8.105,595.34986,70050,0,
15494,7.9494,595.34993,34780,0,
15558,8.0259,595.34996,64110,0,
17033,8.9897,595.34997,30640,0,
14796,7.175,595.36296,9085,0,
14600,6.9872,595.37377,49040,0,
17826,9.321,595.38028,17270,0,
18046,9.4683,595.38033,19750,0,
14608,6.9867,595.38036,62260,0,
17453,9.1631,595.38048,4931,0,
18802,9.8303,595.38059,301300,0,
20592,10.1701,595.38147,10870,0,
25875,11.1326,595.49326,21950,0,
26666,11.3678,595.51261,4480,0,
27044,11.4522,595.51266,5302,0,
14116,6.526,596.17643,14200,0,
14604,6.9883,596.32033,16370,0,
14490,6.9012,596.34202,225500,0,
14605,6.9862,596.35237,3788000,0,
16733,8.731,596.35278,16060,0,
16378,8.5305,596.35282,20790,0,
17392,9.1614,596.35282,366900,0,
16496,8.616,596.35284,11480,0,
15780,8.1691,596.35286,17110,0,
15897,8.2335,596.35287,33670,0,
16257,8.4827,596.35288,23200,0,
16141,8.3168,596.3529,24940,0,
15628,8.0653,596.35291,8789,0,
17619,9.2726,596.35298,246300,0,
17113,9.0199,596.35308,9671,0,
19793,10.0347,596.35617,4017,0,
18384,9.6909,596.3833,3512,0,
18702,9.8026,596.38338,16990,0,
23688,10.5753,596.45227,8373,0,
29858,12.6565,596.56137,73790,0,
30238,12.7669,596.56137,14240,0,
34656,14.5125,596.59778,27730,0,
2097,1.1633,596.74284,58570,0,
2091,1.1532,596.90755,33660,0,
12343,4.3915,597.23676,22650,0,
12133,4.1789,597.23683,119800,0,
12206,4.2307,597.23684,57210,0,
14516,6.9006,597.34504,19850,0,
17546,9.2064,597.35461,31200,0,
14606,6.9862,597.35557,756500,0,
17397,9.1619,597.35584,69640,0,
17712,9.3149,597.36507,490300,0,
16087,8.3683,597.36534,6003,0,
26460,11.2307,597.44922,11580,0,
26761,11.3522,597.44929,7223,0,
26223,11.13,597.4493,31350,0,
31044,13.1838,597.54538,51970,0,
29829,12.6507,597.56474,25250,0,
34760,14.515,597.60116,4279,0,
12129,4.1831,598.24017,20080,0,
13879,6.2982,598.35812,54350,0,
14610,6.9867,598.35857,100100,0,
17400,9.1619,598.35871,7925,0,
17705,9.3133,598.36851,179500,0,
21064,10.2324,598.37184,59390,0,
25418,10.9716,598.44961,38490,0,
25092,10.8702,598.45236,76300,0,
26075,11.1664,598.45261,6370,0,
28904,12.1756,598.54063,29130,0,
31057,13.1845,598.54889,18430,0,
27182,11.4398,598.57709,33760,0,
27595,11.659,598.57712,8607,0,
13897,6.2933,598.8741,9368,0,
21505,10.2845,599.36959,19080,0,
17709,9.3143,599.37155,37060,0,
21153,10.2789,599.39241,7611,0,
25415,10.9557,599.4531,15270,0,
24946,10.8659,599.45599,20260,0,
26681,11.3651,599.46514,3046,0,
27183,11.4647,599.46523,3649,0,
28898,12.1725,599.54406,9775,0,
27026,11.4456,599.58047,7711,0,
14681,7.0413,600.20786,36850,0,
24721,10.8449,600.41729,9293,0,
25106,10.9088,600.4174,18880,0,
23606,10.5922,600.43203,21260,0,
26779,11.3798,600.46829,2080,0,
27184,11.4921,600.46836,2153,0,
24404,10.7425,600.46843,105100,0,
33471,14.102,600.51995,96480,0,
29282,12.3404,600.55624,3669,0,
14794,7.187,601.03817,125200,0,
14682,7.0442,601.21131,10330,0,
16903,8.8693,601.26593,15720,0,
16170,8.4089,601.26604,5455,0,
21961,10.369,601.40822,30350,0,
21054,10.2606,601.40829,31110,0,
24722,10.8601,601.42454,9138,0,
25100,10.906,601.4246,17230,0,
25041,10.8264,601.47174,28440,0,
24409,10.7433,601.47175,28470,0,
22607,10.4073,601.51946,16820,0,
21629,10.3336,601.51969,30140,0,
20621,10.1755,601.5198,7273,0,
33480,14.1034,601.5232,34290,0,
14735,7.1286,601.7069,39770,0,
10256,3.1431,602.20743,17720,0,
10077,3.0979,602.20744,39630,0,
9798,3.0098,602.20755,27000,0,
14814,7.2083,602.22354,57270,0,
20370,10.1339,602.34325,26620,0,
28910,12.1783,602.51435,10570,0,
29546,12.483,602.51448,3858,0,
22831,10.4807,602.52284,4210,0,
33414,14.0978,602.52581,5215,0,
9803,3.0399,602.70924,7030,0,
14810,7.2084,603.22692,14500,0,
19513,10.0219,603.28148,9790,0,
17589,9.2492,603.28162,3413,0,
23755,10.5466,603.42449,25070,0,
21062,10.2666,603.42452,35410,0,
28915,12.1755,603.49618,5459,0,
22788,10.4676,603.53474,207500,0,
19835,10.0735,603.5348,64170,0,
19079,9.9354,603.53484,9814,0,
21574,10.3126,603.53486,304700,0,
18641,9.7965,603.53495,7034,0,
20196,10.1492,603.53496,35500,0,
21475,10.2825,604.32461,18070,0,
23549,10.5827,604.40572,68120,0,
30191,12.7933,604.52992,22270,0,
23499,10.5393,604.53809,18360,0,
22830,10.4847,604.53815,44090,0,
19109,9.9106,604.53834,4494,0,
21083,10.2449,604.53838,68000,0,
21928,10.324,604.53838,59550,0,
19826,10.0738,604.5384,32820,0,
28600,12.0453,604.603,4306,0,
16964,8.929,605.23738,5248,0,
15427,7.8675,605.29722,32750,0,
16586,8.6855,605.29727,22230,0,
16989,8.9257,605.29728,15360,0,
15021,7.4615,605.29732,8772,0,
15571,8.0005,605.29732,83060,0,
16005,8.3811,605.29732,12230,0,
17158,9.0055,605.29734,10540,0,
15783,8.1449,605.29737,16860,0,
15110,7.5978,605.29739,9027,0,
14846,7.2334,605.29746,11830,0,
21397,10.2697,605.32347,9978,0,
23564,10.5852,605.40931,20320,0,
5639,1.691,605.42693,67230,0,
7085,2.1192,605.42694,51350,0,
7637,2.3348,605.42697,128300,0,
8,0.3512,605.42698,99810,0,
272,0.4308,605.42699,101400,0,
1200,0.8704,605.42699,103100,0,
4444,1.4882,605.42699,75650,0,
687,0.6322,605.427,138800,0,
33476,14.1114,605.47531,4989,0,
29235,12.3391,605.5118,22920,0,
30229,12.809,605.53351,7261,0,
12821,4.9012,606.29706,13140,0,
15435,7.8765,606.30071,5947,0,
15567,7.9937,606.30074,17390,0,
14096,6.4901,606.36976,32830,0,
22558,10.402,606.37694,42490,0,
19193,9.9138,606.3772,71440,0,
4827,1.5763,606.42885,34440,0,
7774,2.3919,606.42908,38210,0,
1532,0.9804,606.42912,45710,0,
34118,14.2876,606.42914,21180,0,
33190,13.996,606.42918,22430,0,
270,0.4044,606.4292,41450,0,
680,0.5966,606.4292,53330,0,
878,0.6968,606.4292,73530,0,
31947,13.5599,606.4292,28230,0,
444,0.4882,606.42923,41620,0,
1219,0.8819,606.42924,70930,0,
24166,10.7727,606.47304,21180,0,
27156,11.5033,606.5094,55790,0,
26639,11.403,606.50949,7821,0,
29222,12.3388,606.51517,7672,0,
13992,6.4239,607.31286,141700,0,
14145,6.4771,607.31288,83310,0,
13751,6.1318,607.3129,31810,0,
15169,7.6606,607.31295,151500,0,
14217,6.632,607.31296,21080,0,
15036,7.4883,607.31297,226200,0,
15887,8.2034,607.31297,197100,0,
16248,8.4687,607.31297,35190,0,
14765,7.1534,607.31298,31070,0,
15762,8.1471,607.313,107700,0,
16037,8.3183,607.313,122100,0,
14953,7.3778,607.31301,55180,0,
15304,7.7785,607.31304,26390,0,
14844,7.2275,607.31315,31340,0,
15535,7.9304,607.31315,101400,0,
13885,6.2842,607.37287,72200,0,
19278,9.9758,607.38205,3319,0,
20515,10.1232,607.38214,8404,0,
30568,12.9729,607.39124,31560,0,
29073,12.2672,607.39145,20140,0,
4880,1.6142,607.40639,74030,0,
