Source,Target,clique
13918,13921,True
21805,21824,True
25526,25535,True
1840,1863,True
19117,19128,True
2760,2772,True
12541,12544,True
20837,20844,True
11340,11356,True
13401,13402,True
2763,2777,True
29928,29940,True
19023,19200,True
17739,17755,True
27520,27527,True
25519,25532,True
30567,30570,True
6994,7004,True
4943,5417,True
32999,33017,True
9332,9358,True
2756,2774,True
13693,13695,True
5396,5399,True
15303,15310,True
35513,35533,True
16443,16451,True
5865,5877,True
11347,11372,True
14848,14851,True
28665,28675,True
26497,26503,True
3110,3127,True
1821,1863,True
24839,24847,True
9021,9028,True
11340,11369,True
25069,25080,True
5684,5694,True
6002,6003,True
13763,13767,True
4026,4038,True
7186,7187,True
12086,12098,True
6152,6176,True
25153,25158,True
6757,6781,True
18164,18176,True
28953,28970,True
1617,1659,True
6917,6918,True
25519,25666,True
13257,13262,True
17706,17712,True
14161,14163,True
18140,18169,True
18978,19039,True
5470,5482,True
2161,2173,True
11362,11370,True
15830,15833,True
2567,2568,True
12735,12749,True
12795,12800,True
24255,24287,True
20275,20285,True
2777,2792,True
13138,13139,True
4088,4111,True
6949,6964,True
18144,18180,True
12296,12298,True
14228,14230,True
17215,17222,True
26397,26406,True
14810,14814,True
11369,11386,True
20570,20583,True
1739,1783,True
25662,25664,True
6163,6176,True
15944,15948,True
12071,12072,True
14822,14824,True
12934,12935,True
13444,13451,True
22645,22648,True
9896,9897,True
14068,14069,True
12366,12370,True
18126,18139,True
11357,11389,True
18488,18491,True
2411,2418,True
35363,35453,True
20463,20470,True
27959,27963,True
12071,12085,True
15792,15796,True
26392,26425,True
13555,13561,True
13854,13857,True
13038,13042,True
32829,32850,True
13318,13325,True
25525,25527,True
15804,15806,True
17395,17408,True
19115,19124,True
8071,8077,True
12539,12540,True
21847,21863,True
25515,25519,True
18318,18322,True
13068,13069,True
26141,26146,True
13694,13696,True
35343,35487,True
29775,29925,True
17232,17242,True
10637,10645,True
11343,11359,True
13167,13169,True
3109,3119,True
29114,29132,True
7057,7058,True
11597,11626,True
3338,3356,True
14319,14320,True
2093,2098,True
12942,12943,True
26141,26159,True
11804,11811,True
11611,11645,True
4947,4948,True
18143,18159,True
13007,13008,True
13234,13236,True
18225,18228,True
13237,13241,True
17985,17987,True
22718,22721,True
34971,35039,True
20455,20460,True
13299,13301,True
12905,12916,True
1649,1690,True
29120,29125,True
11342,11349,True
20457,20506,True
23117,23140,True
13229,13242,True
6760,6784,True
14669,14675,True
19528,19548,True
16339,16341,True
2783,2787,True
17744,17753,True
18131,18162,True
14602,14621,True
13354,13358,True
20274,20277,True
4944,4956,True
19391,19664,True
2776,2784,True
1663,1709,True
2258,2858,True
2839,2840,True
20319,20922,True
11365,11373,True
11349,11365,True
14855,14922,True
15316,15317,True
1719,1762,True
6080,6099,True
6679,6687,True
6159,6163,True
18161,18162,True
12612,12613,True
14219,14223,True
6162,6168,True
35608,35609,True
18138,18178,True
17231,17245,True
11342,11362,True
11770,11772,True
18110,18116,True
17530,17541,True
13141,13142,True
3151,3196,True
23028,23044,True
12564,12572,True
15872,15885,True
14854,14855,True
17841,17847,True
13136,13148,True
15290,15385,True
4619,4620,True
1656,1719,True
17947,17950,True
9370,9371,True
24858,25049,True
17950,17955,True
14008,14016,True
8376,8698,True
26390,26421,True
19379,19680,True
22455,22458,True
13553,13557,True
18153,18176,True
16345,16347,True
7443,7446,True
13036,13038,True
2757,2760,True
19107,19113,True
13047,13052,True
10019,10022,True
5592,5597,True
7183,7199,True
16119,16125,True
6401,6409,True
14181,14186,True
12744,12758,True
12542,12543,True
18116,18122,True
29910,29926,True
16994,16998,True
24774,24775,True
25312,25353,True
13036,13051,True
23319,23448,True
2568,2578,True
13316,13334,True
13168,13170,True
6907,6927,True
24537,24539,True
19268,19273,True
13439,13441,True
1669,1728,True
15679,15681,True
13158,13162,True
20465,20490,True
13731,13734,True
14011,14017,True
23508,23764,True
22329,22372,True
6763,6774,True
1567,1572,True
5496,5498,True
18135,18148,True
12075,12087,True
18995,19006,True
13993,14084,True
19294,19302,True
3838,3842,True
14605,14611,True
20472,20506,True
21805,21813,True
2760,2761,True
3897,3927,True
10489,10492,True
21070,21071,True
15222,15226,True
6084,6314,True
10492,10497,True
30201,30209,True
25540,25580,True
17751,17754,True
13582,13587,True
25534,25536,True
26841,26854,True
10484,10498,True
32040,32061,True
4768,4772,True
22716,22730,True
3866,3917,True
18308,18318,True
28668,28669,True
13638,13640,True
11750,11751,True
21137,21138,True
11340,11358,True
13401,13404,True
16451,16452,True
25519,25534,True
20987,21544,True
30570,30577,True
18681,18684,True
35318,35323,True
12571,12573,True
14855,14856,True
3057,3118,True
16506,16509,True
15126,15127,True
8564,8670,True
22114,22409,True
11347,11374,True
13468,13471,True
14567,14574,True
23768,23771,True
18159,18171,True
14611,14617,True
2161,2162,True
11340,11371,True
24851,24859,True
10495,10498,True
19827,20178,True
14106,14108,True
6152,6178,True
19024,19036,True
16336,16340,True
11606,11611,True
13818,13826,True
13537,13547,True
18989,19200,True
3267,3318,True
11413,11418,True
18140,18171,True
13880,13886,True
6163,6165,True
13083,13084,True
26112,26118,True
11362,11372,True
11381,11385,True
1672,1718,True
1663,1669,True
24060,24077,True
28213,28236,True
29180,29220,True
17931,17953,True
13936,13939,True
2374,2404,True
17263,17265,True
11594,11614,True
7545,7549,True
13138,13141,True
16125,16133,True
20445,20469,True
12577,12579,True
2559,2571,True
19260,19262,True
26415,26425,True
5029,5044,True
14810,14816,True
11369,11388,True
12570,12576,True
9412,9436,True
29509,29516,True
6163,6178,True
23440,23443,True
26392,26414,True
15682,15684,True
11554,11555,True
22642,22645,True
14566,14577,True
17613,17620,True
35327,35640,True
9896,9899,True
26143,26383,True
15719,15724,True
18126,18141,True
23438,23454,True
16641,16642,True
1669,1783,True
8530,8536,True
13282,13283,True
23431,23451,True
13001,13004,True
20182,20193,True
2385,2404,True
13281,13287,True
11605,11614,True
13045,13047,True
16933,16935,True
2123,2138,True
12071,12087,True
1782,1845,True
11384,11386,True
11343,11348,True
1675,1719,True
13555,13563,True
26023,26035,True
13038,13044,True
1669,1675,True
17465,17469,True
22645,22663,True
25525,25529,True
30273,30275,True
13916,13919,True
3338,3345,True
9492,9499,True
12539,12542,True
13399,13400,True
12750,12762,True
10040,10041,True
14492,14496,True
9504,9509,True
26141,26148,True
11372,11389,True
13691,13693,True
23623,23634,True
13694,13698,True
13735,13736,True
12594,12599,True
13965,13969,True
17232,17244,True
2035,2038,True
30324,30334,True
15127,15128,True
29007,29008,True
13229,13231,True
6760,6773,True
14602,14610,True
8773,8778,True
26141,26161,True
30442,30447,True
8624,8655,True
23453,23465,True
13004,13005,True
19303,19311,True
18143,18161,True
9906,9916,True
1868,1874,True
17705,17706,True
14957,14959,True
16564,16569,True
12956,12964,True
11349,11354,True
22718,22723,True
24044,24054,True
13447,13467,True
17748,17753,True
11859,11870,True
19866,20104,True
31263,31269,True
12738,12741,True
1971,1972,True
11358,11359,True
7170,7179,True
2459,2958,True
17978,17986,True
9902,9918,True
17981,17991,True
22817,22850,True
20842,20844,True
15311,15312,True
17243,17244,True
13354,13360,True
1663,1711,True
4507,4920,True
2776,2786,True
14365,14387,True
11356,11370,True
23623,23889,True
13136,13137,True
20443,20465,True
13366,13370,True
13586,13602,True
13665,13666,True
11349,11367,True
4640,4668,True
3955,4565,True
12848,12855,True
26407,26414,True
21138,21148,True
8926,9090,True
28338,28350,True
10903,10913,True
10686,10915,True
9595,9599,True
14495,14510,True
19262,19269,True
6217,6227,True
5356,5373,True
30353,30364,True
18168,18180,True
13539,13540,True
22363,22750,True
11348,11384,True
16869,16871,True
22648,22653,True
6335,6340,True
11603,11610,True
26390,26423,True
29630,29632,True
22455,22460,True
18582,18584,True
13553,13559,True
10112,10131,True
16345,16349,True
9535,9561,True
17936,17951,True
13335,13336,True
18575,18581,True
2757,2762,True
11359,11371,True
11589,11604,True
16637,16642,True
25208,25406,True
9159,9166,True
17947,17965,True
20458,20476,True
1873,1897,True
16122,16132,True
2573,2574,True
3672,3677,True
11603,11623,True
10056,10064,True
5087,5090,True
23331,23339,True
13402,13403,True
35519,35528,True
18121,18202,True
29910,29928,True
12866,12871,True
20173,20199,True
6756,6760,True
13316,13336,True
24537,24541,True
25397,25399,True
26405,26421,True
11359,11384,True
5678,5679,True
15679,15683,True
15099,15108,True
24854,24891,True
27514,27525,True
18130,18143,True
14601,14602,True
15669,15675,True
13501,13503,True
22114,22264,True
10423,10652,True
18139,18148,True
17392,17396,True
14011,14019,True
25339,25350,True
18983,18998,True
30951,30955,True
7113,7118,True
9905,9908,True
3300,3818,True
26841,26843,True
8168,8188,True
9388,9389,True
1907,1908,True
13276,13277,True
13556,13560,True
18995,19008,True
25315,25343,True
19117,19119,True
2760,2763,True
11340,11347,True
2763,2768,True
13870,13871,True
26039,26047,True
18130,18156,True
25519,25523,True
24098,24103,True
14601,14615,True
9893,9911,True
31922,31923,True
20272,20275,True
10835,10838,True
1733,1849,True
2774,2782,True
17455,17465,True
13582,13589,True
13346,13349,True
24935,24950,True
15794,15804,True
8965,9003,True
6577,6599,True
10037,10040,True
16956,16963,True
2767,2779,True
28344,28345,True
30792,30800,True
9888,9917,True
28665,28666,True
3627,3637,True
12075,12102,True
11347,11363,True
6897,6954,True
28668,28671,True
15878,15882,True
4761,4771,True
2760,2776,True
12541,12548,True
13139,13140,True
25519,25536,True
30570,30579,True
12086,12089,True
15413,15415,True
14316,14321,True
34432,34451,True
28675,28687,True
8017,8045,True
13197,13202,True
28454,28459,True
11347,11376,True
14848,14855,True
13540,13541,True
24909,24910,True
14031,14044,True
24839,24851,True
17702,17705,True
5753,5761,True
31311,31314,True
13832,13834,True
15184,15191,True
10569,10678,True
11594,11603,True
7186,7191,True
14966,14968,True
20275,20276,True
20483,20979,True
24484,24515,True
13588,13595,True
3117,3147,True
14441,14450,True
15881,15883,True
35269,35274,True
1714,1717,True
2574,2575,True
30580,30583,True
12742,12756,True
11362,11374,True
1672,1720,True
22049,22120,True
18993,19028,True
13145,13146,True
12565,12571,True
12751,12761,True
2567,2572,True
30573,30580,True
20294,20302,True
14814,14816,True
18126,18130,True
13138,13143,True
25906,25907,True
13418,13426,True
2761,2788,True
26103,26421,True
26397,26410,True
2559,2573,True
11218,11221,True
1688,1785,True
12078,12079,True
19259,19268,True
14570,14577,True
8681,8694,True
14589,14590,True
25662,25668,True
26147,26383,True
2574,2588,True
30951,30997,True
35083,35282,True
22642,22647,True
1817,1828,True
6005,6008,True
13277,13278,True
14925,14926,True
13444,13455,True
22645,22652,True
22089,22434,True
22985,22986,True
17395,17399,True
12366,12374,True
23438,23456,True
14130,14133,True
11048,11052,True
18988,19047,True
23508,23700,True
23308,23346,True
12078,12092,True
9371,9383,True
13042,13044,True
20462,20478,True
16933,16937,True
15792,15800,True
11384,11388,True
1666,1672,True
18974,19004,True
25522,25526,True
2957,2982,True
13318,13329,True
29114,29123,True
4416,4428,True
13916,13921,True
35305,35307,True
16708,16711,True
19115,19128,True
13680,13681,True
12539,12544,True
13399,13402,True
22209,22219,True
14492,14498,True
14813,14819,True
10811,10829,True
11611,11636,True
13691,13695,True
8643,8657,True
23623,23636,True
13694,13700,True
32842,32850,True
14825,14829,True
18996,19005,True
15127,15130,True
16154,16165,True
20675,20720,True
13447,13456,True
17619,17628,True
20275,20786,True
13510,13512,True
12089,12092,True
1759,1812,True
15189,15190,True
10774,10775,True
14602,14612,True
23453,23467,True
11356,11359,True
24362,24446,True
11346,11351,True
22333,22389,True
17985,17991,True
11349,11356,True
24605,24618,True
17988,17996,True
21389,21537,True
15861,15862,True
12738,12743,True
29120,29129,True
13642,13644,True
17530,17532,True
34964,35269,True
35024,35320,True
28338,28339,True
14495,14499,True
13373,13375,True
1663,1713,True
2776,2788,True
2048,2049,True
11356,11372,True
3959,4565,True
13136,13139,True
12575,12577,True
25516,25535,True
22894,22927,True
10038,10050,True
11349,11369,True
23253,23274,True
15130,15131,True
13989,13994,True
11348,11373,True
14499,14510,True
20586,20637,True
18998,19040,True
25099,25102,True
11360,11383,True
11253,11257,True
12860,12867,True
18172,18180,True
21484,21494,True
6217,6229,True
11526,11537,True
6340,6528,True
12969,12975,True
16016,16018,True
18149,18169,True
23257,23258,True
13539,13542,True
28326,28355,True
11348,11386,True
9221,9252,True
20442,20457,True
27097,27105,True
13043,13045,True
26390,26425,True
2786,2792,True
13553,13561,True
18153,18180,True
13036,13042,True
13316,13325,True
2545,2585,True
11359,11373,True
1669,1719,True
6969,6978,True
20449,20473,True
9780,9781,True
13952,13953,True
15092,15094,True
16119,16129,True
13110,13112,True
20458,20478,True
15322,15327,True
18570,18589,True
13154,13155,True
18147,18257,True
11733,11735,True
16122,16134,True
20460,20487,True
26413,26422,True
6763,6765,True
11363,11384,True
16189,16309,True
14823,14825,True
18135,18139,True
4806,4813,True
11366,11389,True
13726,13731,True
1620,1840,True
29112,29132,True
13168,13174,True
16237,16242,True
26405,26423,True
11359,11386,True
12367,12371,True
27495,27514,True
15398,15406,True
13221,13222,True
1852,1853,True
25390,25398,True
18139,18150,True
16551,16553,True
17392,17398,True
5503,5505,True
21197,21288,True
6577,6588,True
10484,10489,True
18992,19005,True
29633,29635,True
26025,26030,True
13276,13279,True
14656,14661,True
12075,12091,True
23136,23307,True
1907,1910,True
22716,22721,True
13556,13562,True
20435,20443,True
8914,8946,True
13578,13580,True
14605,14615,True
19117,19121,True
17957,17971,True
2760,2765,True
11340,11349,True
13000,13051,True
17459,17465,True
2649,2668,True
13870,13873,True
25519,25525,True
22257,22328,True
17742,17753,True
13353,13354,True
33450,33471,True
35356,35606,True
20272,20277,True
35340,35369,True
12536,12543,True
16443,16444,True
22203,22213,True
29123,29132,True
9473,9475,True
15794,15806,True
10018,10029,True
17536,17540,True
2039,2042,True
11347,11365,True
28665,28668,True
18308,18322,True
23314,23363,True
11189,11193,True
1719,1808,True
35606,35609,True
11340,11362,True
17528,17541,True
1751,1760,True
5684,5687,True
13139,13142,True
6544,6545,True
2372,2373,True
2762,2787,True
35539,35555,True
18681,18688,True
6152,6169,True
2544,2564,True
12385,12387,True
13238,13242,True
4056,4058,True
5461,5470,True
6901,6903,True
12957,12963,True
17709,17710,True
18156,18170,True
13540,13543,True
18140,18162,True
19360,19363,True
14611,14621,True
24839,24853,True
11362,11363,True
1751,1773,True
13873,13874,True
14692,14694,True
18511,18519,True
14963,14965,True
11594,11605,True
15826,15828,True
18274,18283,True
26054,26060,True
1728,1762,True
29926,29940,True
16336,16344,True
9507,9543,True
13607,13610,True
11606,11615,True
22527,22528,True
1869,1886,True
17539,17541,True
10490,10508,True
14117,14126,True
6901,6916,True
6961,6967,True
12292,12293,True
2571,2572,True
7304,7306,True
13319,13328,True
6163,6169,True
11362,11376,True
13145,13148,True
12565,12573,True
9124,9145,True
12864,12869,True
2567,2574,True
23359,23445,True
13138,13145,True
25906,25909,True
13418,13428,True
9549,9553,True
14297,14299,True
26103,26423,True
16449,16463,True
8748,8750,True
33105,33115,True
2559,2575,True
2578,2588,True
29428,29447,True
12078,12081,True
19259,19270,True
14870,14871,True
5672,5679,True
22350,22356,True
23449,23496,True
12912,12923,True
27672,27862,True
1694,1723,True
29634,29636,True
11037,11040,True
14408,14409,True
28017,28018,True
12366,12376,True
19115,19117,True
24856,24873,True
5509,5513,True
14130,14135,True
12750,12753,True
13569,13573,True
2559,2588,True
16641,16646,True
8885,8997,True
30199,30209,True
13042,13046,True
13045,13051,True
13325,13334,True
17213,17222,True
17232,17235,True
13107,13111,True
18974,19006,True
13318,13331,True
14496,14498,True
16629,16649,True
9492,9503,True
9879,9912,True
13399,13404,True
10371,10374,True
12084,12087,True
19004,19006,True
5615,5629,True
9563,9568,True
14595,14598,True
13473,13474,True
9906,9907,True
18037,18170,True
6767,6780,True
1719,1742,True
24476,24493,True
18996,19007,True
29911,29940,True
15127,15132,True
18973,19023,True
13450,13463,True
19525,19536,True
13510,13514,True
19008,19017,True
13232,13240,True
13572,13574,True
17744,17746,True
11010,11017,True
24471,24499,True
13802,13807,True
14602,14614,True
25243,25244,True
15398,15487,True
17712,17713,True
2776,2777,True
14964,14966,True
6755,6783,True
23771,23778,True
2586,2616,True
29124,29129,True
11365,11366,True
11349,11358,True
13876,13877,True
24044,24058,True
30797,30800,True
31657,31658,True
13639,13641,True
5862,5869,True
12782,12788,True
10330,10332,True
10500,10514,True
35538,35543,True
26041,26055,True
22748,22754,True
3404,3406,True
12564,12565,True
13934,13939,True
23415,23419,True
11356,11374,True
15884,15888,True
25025,25034,True
21668,22243,True
13136,13141,True
20443,20469,True
12575,12579,True
5586,5597,True
29115,29322,True
18826,18851,True
14569,14571,True
14008,14009,True
12911,12915,True
5554,5766,True
18110,18122,True
19047,19200,True
8944,9148,True
12904,12912,True
15724,15727,True
11596,11598,True
26397,26575,True
19262,19273,True
9078,9084,True
13546,13547,True
4389,4393,True
30353,30368,True
3248,3256,True
18149,18171,True
16337,16341,True
1706,1775,True
24554,24644,True
3030,3033,True
11371,11372,True
13838,13840,True
11348,11388,True
17449,17450,True
11301,11313,True
24069,24077,True
20461,20472,True
17212,17214,True
18872,18916,True
28020,28021,True
13043,13047,True
11603,11614,True
13903,13905,True
11363,11373,True
13553,13563,True
8785,8808,True
13036,13044,True
2568,2571,True
5319,5323,True
27514,27516,True
18151,18257,True
13142,13147,True
24769,24774,True
14812,14813,True
14531,14534,True
11370,11389,True
9842,9843,True
20442,20472,True
14014,14015,True
17902,17903,True
23621,23634,True
24522,24530,True
35050,35054,True
11363,11386,True
18135,18141,True
30364,30368,True
29223,29231,True
15727,15728,True
1620,1842,True
26405,26425,True
13508,13510,True
23456,23459,True
12947,12948,True
11359,11388,True
12367,12373,True
27495,27516,True
35366,35640,True
18130,18147,True
14601,14606,True
13800,13803,True
26029,26030,True
14660,14661,True
9395,9396,True
13283,13284,True
11862,11864,True
20483,20486,True
15794,15795,True
13046,13048,True
7176,7178,True
27493,27527,True
15797,15800,True
4627,5055,True
5496,5504,True
14656,14663,True
18162,18257,True
3627,3628,True
22716,22723,True
11347,11354,True
14605,14617,True
25526,25530,True
19117,19123,True
29118,29127,True
9900,9918,True
20837,20839,True
13640,13642,True
2763,2772,True
19006,19026,True
18130,18160,True
27520,27522,True
25519,25527,True
6994,6999,True
19929,19940,True
18101,18102,True
35356,35608,True
18980,19010,True
6477,6480,True
13352,13360,True
10236,10254,True
2755,2773,True
25259,25307,True
16443,16446,True
23621,23889,True
9113,9134,True
16446,16451,True
17533,17537,True
4768,4778,True
19382,19663,True
11347,11367,True
28665,28670,True
15128,15129,True
18156,18159,True
28668,28675,True
11340,11364,True
10032,10050,True
26600,26626,True
14043,14045,True
9594,9595,True
24851,24852,True
13762,13766,True
10734,10736,True
5746,5749,True
13765,13771,True
30314,30334,True
20445,20449,True
23457,23471,True
19928,19930,True
14615,14621,True
17053,17142,True
21535,21540,True
1869,1875,True
31986,32009,True
22158,22162,True
17709,17712,True
18906,19158,True
11860,11871,True
1783,1808,True
2741,2743,True
12783,12785,True
11362,11365,True
17702,17709,True
23190,23248,True
24410,24412,True
13873,13876,True
12455,12461,True
13595,13602,True
2777,2787,True
16125,16126,True
23270,23621,True
3035,3082,True
18144,18175,True
24484,24519,True
1663,1783,True
29428,29436,True
13178,13206,True
13950,13951,True
6901,6918,True
12850,12852,True
15881,15887,True
2571,2574,True
12572,12578,True
26392,26407,True
19049,19156,True
14242,14244,True
6226,6227,True
14566,14570,True
24041,24070,True
12565,12575,True
18132,18178,True
18986,18992,True
23454,23455,True
13138,13147,True
23270,23634,True
11357,11384,True
2761,2792,True
26103,26425,True
17048,17053,True
8748,8752,True
1831,1838,True
3438,3448,True
2562,2582,True
12683,12688,True
17620,17629,True
15493,15495,True
3563,3564,True
13511,13513,True
18244,18247,True
24520,24539,True
5495,5496,True
13555,13556,True
15795,15796,True
13835,13839,True
18974,18995,True
20801,20874,True
1817,1832,True
13318,13320,True
22985,22990,True
28017,28020,True
19115,19119,True
2522,2523,True
16131,16132,True
5509,5515,True
12750,12755,True
12189,12193,True
13042,13048,True
24070,24087,True
24054,24079,True
13325,13336,True
13344,13349,True
15792,15804,True
26414,26421,True
10637,10640,True
18037,18159,True
1735,1739,True
13107,13113,True
18974,19008,True
16154,16156,True
2374,2894,True
10605,10607,True
28666,28671,True
10929,10933,True
27525,27534,True
30317,30324,True
3338,3351,True
23270,23889,True
12539,12548,True
12838,12844,True
13443,13449,True
1513,1518,True
15929,15930,True
10246,10381,True
26141,26383,True
29002,29007,True
15673,15681,True
2883,2892,True
19004,19008,True
15131,15132,True
2404,2894,True
13454,13463,True
8015,8045,True
17405,17407,True
12956,12957,True
15168,15172,True
13510,13516,True
14370,14374,True
17398,17404,True
22150,22151,True
13229,13237,True
2512,2548,True
24837,24851,True
20539,20570,True
13443,13462,True
17744,17748,True
18150,18170,True
25243,25246,True
13874,13877,True
4285,4312,True
30442,30453,True
23582,23585,True
23453,23471,True
9897,9917,True
12084,12102,True
13584,13586,True
2385,2894,True
11356,11363,True
14964,14968,True
15161,15253,True
13886,13887,True
25516,25526,True
11346,11355,True
13586,13595,True
11409,11411,True
11629,11643,True
17537,17539,True
20694,20979,True
14440,14446,True
9751,9755,True
13639,13643,True
11411,11420,True
14483,14493,True
18110,18111,True
17530,17536,True
2764,2782,True
22066,22399,True
12564,12567,True
18131,18170,True
13704,13708,True
13143,13146,True
30571,30580,True
6885,6908,True
11356,11376,True
20462,20979,True
13136,13143,True
20478,20694,True
11610,11643,True
14270,14277,True
14569,14573,True
14008,14011,True
18161,18170,True
22606,22649,True
8723,8737,True
30559,30583,True
10954,10965,True
18242,18243,True
3492,3497,True
23170,23630,True
10156,10167,True
14063,14068,True
28136,28306,True
11359,11364,True
14406,14407,True
3248,3258,True
20465,20472,True
22043,22135,True
11589,11597,True
2299,2816,True
11371,11374,True
16119,16120,True
20442,20461,True
13321,13323,True
11433,11434,True
16333,16345,True
23621,23623,True
22631,22655,True
18242,18256,True
20025,20028,True
15037,15041,True
35282,35285,True
13036,13046,True
6176,6178,True
2568,2573,True
13316,13329,True
29112,29123,True
13376,13380,True
23016,23176,True
1666,1718,True
3018,3038,True
12298,12299,True
12020,12025,True
14812,14815,True
18139,18141,True
16119,16133,True
22786,22835,True
34375,34436,True
8641,8657,True
14014,14017,True
23621,23636,True
9712,9735,True
6763,6769,True
18992,18996,True
11363,11388,True
14823,14829,True
18976,18988,True
13726,13735,True
23314,23341,True
14605,14606,True
27521,27534,True
9557,9568,True
16237,16246,True
24017,24023,True
13508,13512,True
9919,9920,True
12367,12375,True
17399,17405,True
12991,12993,True
18130,18149,True
26039,26040,True
14601,14608,True
27497,27527,True
9332,9342,True
14660,14663,True
14383,14385,True
6083,6084,True
5503,5509,True
4942,4947,True
18983,19004,True
4047,4068,True
14143,14144,True
17455,17458,True
12082,12098,True
4085,4094,True
11581,11587,True
13002,13007,True
15794,15797,True
5496,5506,True
19124,19128,True
16376,16381,True
6920,6931,True
11347,11356,True
15667,15692,True
17747,17751,True
18994,19018,True
18978,19010,True
25526,25532,True
13322,13335,True
14368,14383,True
13681,13682,True
13640,13644,True
17459,17469,True
13870,13877,True
25519,25529,True
12536,12547,True
13582,13595,True
16443,16448,True
23624,23637,True
17533,17539,True
11477,11479,True
15365,15367,True
11347,11369,True
22716,22738,True
18156,18161,True
23469,23470,True
15128,15131,True
14567,14569,True
18978,19023,True
14611,14612,True
26799,26801,True
24839,24844,True
1581,1582,True
13060,13082,True
19658,19950,True
2955,2957,True
11251,11257,True
2674,2678,True
13762,13768,True
16853,16854,True
1917,1918,True
25526,25666,True
18144,18164,True
11587,11593,True
18147,18169,True
6898,6902,True
13818,13821,True
17706,17709,True
24865,24873,True
11369,11370,True
23636,23889,True
4399,4630,True
2379,2393,True
12739,12744,True
16631,16633,True
11362,11367,True
28018,28019,True
14973,14977,True
11705,11706,True
24041,24059,True
6975,6977,True
12735,12746,True
24964,24973,True
23262,23274,True
8925,8926,True
23270,23623,True
11357,11373,True
9416,9429,True
26103,26414,True
6407,6412,True
13607,13614,True
7547,7553,True
23816,23833,True
19007,19040,True
13947,13948,True
13950,13953,True
19259,19261,True
5029,5039,True
12850,12854,True
12292,12297,True
26392,26409,True
18111,18121,True
15102,15104,True
15382,15387,True
2765,2792,True
13725,13727,True
12565,12577,True
11364,11389,True
14909,14911,True
12366,12367,True
12687,12688,True
24820,24941,True
23270,23636,True
11357,11386,True
13736,13741,True
8748,8754,True
22357,22363,True
1831,1840,True
13263,13265,True
1745,1773,True
13281,13282,True
18126,18257,True
15493,15497,True
6916,6918,True
24520,24541,True
22973,22982,True
15792,15793,True
18037,18148,True
13555,13558,True
26023,26030,True
22642,22653,True
23442,23460,True
3477,3499,True
13318,13322,True
22985,22992,True
19115,19121,True
8071,8074,True
24006,24212,True
16131,16134,True
17457,17465,True
24058,24079,True
34806,34835,True
13499,13518,True
26141,26143,True
11372,11384,True
3334,3342,True
2754,2767,True
20399,20428,True
13111,13113,True
28592,28603,True
13675,13680,True
23623,23629,True
24356,24446,True
12834,12835,True
25529,25535,True
1782,1853,True
15792,15806,True
11604,11626,True
10016,10029,True
18037,18161,True
26414,26423,True
16116,16132,True
9385,9408,True
13318,13335,True
1517,1518,True
13450,13454,True
24258,24261,True
21696,21704,True
15681,15682,True
18148,18150,True
18115,18202,True
2572,2588,True
26148,26159,True
25927,25931,True
13462,13464,True
1513,1520,True
18150,18159,True
14602,14605,True
1856,1859,True
15673,15683,True
12084,12091,True
13691,13701,True
18143,18156,True
9893,9972,True
14614,14615,True
9906,9911,True
26406,26575,True
6878,6881,True
19926,19928,True
1568,1577,True
35634,35646,True
12956,12959,True
13236,13242,True
6767,6784,True
4936,5466,True
10778,10779,True
29120,29122,True
13229,13239,True
16090,16092,True
24837,24853,True
14653,14664,True
19121,19127,True
17980,17990,True
1582,1633,True
2783,2784,True
18131,18159,True
1733,1802,True
18298,18336,True
13871,13874,True
2373,2391,True
11933,11935,True
11353,11360,True
11356,11365,True
18143,18169,True
19003,19027,True
1637,1690,True
1728,1808,True
20445,20506,True
11349,11362,True
11629,11645,True
17537,17541,True
12848,12850,True
1971,1980,True
20886,20922,True
26407,26409,True
18110,18113,True
28338,28345,True
5925,5929,True
19379,19664,True
2291,2335,True
12564,12569,True
13143,13148,True
35540,35556,True
11202,11204,True
15374,15376,True
11614,11643,True
1663,1719,True
30933,30934,True
13136,13145,True
18149,18162,True
5359,5373,True
18168,18175,True
25664,25668,True
14040,14046,True
2671,2677,True
26675,26695,True
11610,11645,True
1760,1773,True
8960,8975,True
14868,14871,True
23470,23480,True
28669,28687,True
10724,10734,True
12911,12919,True
11603,11605,True
14675,14678,True
24843,24859,True
19461,19487,True
21701,21727,True
14063,14070,True
13316,13318,True
9078,9088,True
11359,11366,True
8948,8978,True
26357,26362,True
7139,7153,True
11371,11376,True
16639,16646,True
17950,17965,True
18570,18582,True
14181,14183,True
13620,13621,True
16333,16347,True
3111,3147,True
13043,13051,True
2575,2578,True
13323,13334,True
11962,11965,True
20472,20490,True
2568,2575,True
13316,13331,True
1666,1720,True
13035,13052,True
19268,19270,True
14239,14245,True
25907,25910,True
16750,16756,True
25670,25674,True
10640,10645,True
18980,18988,True
18139,18143,True
14011,14014,True
14014,14019,True
2405,2409,True
13172,13178,True
2556,2578,True
18992,18998,True
12075,12084,True
3085,3107,True
13559,13560,True
14605,14608,True
28214,28254,True
5369,5390,True
6589,6591,True
2568,2588,True
13508,13514,True
11340,11342,True
3491,3502,True
23335,23402,True
24646,24950,True
12367,12377,True
17399,17407,True
12991,12995,True
19006,19017,True
18130,18151,True
17742,17746,True
19929,19931,True
9893,9906,True
25909,25932,True
17392,17404,True
20444,20791,True
14383,14387,True
